pos	cM
86101965	87.707218
86102488	87.719525
86127460	87.719601
86129784	87.719612
86138781	87.720391
86140394	87.720391
86142402	87.720394
86142630	87.720396
86147571	87.783850
86154540	87.783892
86177750	87.787411
86180932	87.812492
86195664	87.813048
86198832	87.813089
86214983	87.813095
86232841	87.814327
86234258	87.831264
86241065	87.831734
86243832	87.833638
86251187	87.833639
86266862	87.843158
86268012	87.843287
86272811	87.858445
86287025	87.858884
86302436	87.858909
86303342	87.858909
86303621	87.858913
86316790	87.864740
86344473	87.866429
86355630	87.866812
86364659	87.871375
86370198	87.871375
86375981	87.871375
86385843	87.872326
86386894	87.874409
86395322	87.914391
86396199	87.915714
86396567	87.915901
86397467	87.916032
86398605	87.916090
86402144	87.916162
86409218	87.916162
86415110	87.916868
86469037	87.916871
86494134	87.923547
86497099	87.925728
86499395	87.925736
86499661	87.929214
86500105	87.935324
86500608	87.935775
86513199	87.935898
86517477	87.939459
86521882	87.939459
86527817	87.941935
86551563	87.941966
86555144	87.941982
86555347	87.941983
86563784	87.942160
86584452	87.953469
86609014	87.955121
86612812	87.955121
86616359	87.955123
86624851	87.955256
86625904	87.958323
86626502	87.979756
86627347	87.982217
86631028	87.984100
86663829	87.986565
86669193	87.987618
86678036	87.990808
86684081	87.990841
86693700	87.991491
86709342	88.001863
86714909	88.002239
86721226	88.002246
86726491	88.002630
86731136	88.003539
86741511	88.003540
86754179	88.003541
86765887	88.003543
86770824	88.003556
86779696	88.003700
86790428	88.004014
86795311	88.004289
86826351	88.010227
86829853	88.010326
86833530	88.010328
86834296	88.010332
86837694	88.010398
86838593	88.017987
86844763	88.020339
86845413	88.026221
86847110	88.087547
86847360	88.090319
86847588	88.091043
86852574	88.092505
86853696	88.094736
86859948	88.095052
86863029	88.095083
86864743	88.095086
86872113	88.095086
86877058	88.095086
86877340	88.095086
86884545	88.095086
86888876	88.095086
86918470	88.095086
86920988	88.095094
86922725	88.095113
86925165	88.095226
86926136	88.095371
86927597	88.139785
86928630	88.227499
86928695	88.227507
86929158	88.227508
86937000	88.227508
86938985	88.227508
86942726	88.227613
86943201	88.227615
86943407	88.239651
86944191	88.260493
86950377	88.264094
86955913	88.265205
86957790	88.265235
86960993	88.265236
86963514	88.268963
86966484	88.269065
86969942	88.269097
86976159	88.269114
86981594	88.269118
86993930	88.269124
87020343	88.269128
87041530	88.269129
87042861	88.269129
87049255	88.269265
87049758	88.276855
87051941	88.278396
87088611	88.278756
87135687	88.291418
87161871	88.291418
87165637	88.291418
87168565	88.291418
87169230	88.291418
87173033	88.291418
87181248	88.291418
87222963	88.291435
87222984	88.291435
87223375	88.291789
87223797	88.293288
87224031	88.351336
87224504	88.372269
87224525	88.372388
87228056	88.372491
87231199	88.373081
87233935	88.373178
87234299	88.373184
87235508	88.373189
87248392	88.373193
87274951	88.373195
87280280	88.373195
87294969	88.373195
87295043	88.373195
87296076	88.373201
87297983	88.373201
87301472	88.373201
87306030	88.373321
87324314	88.373335
87331205	88.382348
87367087	88.382376
87379474	88.382417
87380568	88.382498
87381560	88.398306
87387599	88.401032
87388702	88.401628
87388814	88.401666
87389086	88.402253
87389367	88.404794
87389467	88.410723
87390021	88.410786
87390446	88.411345
87391420	88.415453
87393546	88.508782
87394021	88.508796
87397036	88.508796
87402493	88.513032
87403129	88.513066
87403690	88.513120
87408754	88.532547
87412490	88.532906
87425918	88.535368
87431919	88.535368
87460130	88.535368
87460530	88.535375
87461014	88.536149
87461824	88.574316
87477382	88.574825
87478591	88.574842
87481552	88.594362
87481716	88.594440
87483458	88.610356
87485952	88.613434
87486397	88.613440
87487629	88.614364
87488537	88.630446
87490770	88.632120
87498419	88.632120
87503438	88.632206
87506413	88.634331
87511197	88.655860
87511338	88.655998
87514074	88.656045
87515218	88.656087
87528039	88.656711
87534066	88.656739
87536474	88.662535
87536666	88.669165
87556734	88.670554
87558259	88.670566
87560212	88.670666
87567505	88.671534
87595513	88.671534
87597502	88.671669
87602569	88.672929
87602681	88.673403
87603381	88.683918
87604286	88.699908
87606798	88.705269
87607426	88.705452
87615416	88.708167
87617650	88.708176
87632244	88.715014
87634557	88.715025
87639453	88.715052
87644502	88.715208
87650227	88.715462
87650953	88.725642
87652721	88.746305
87655110	88.746412
87655623	88.746412
87656016	88.746481
87658672	88.746555
87662705	88.746662
87682669	88.749795
87684383	88.749816
87688803	88.749990
87692470	88.757575
87693993	88.774049
87697348	88.896638
87697734	88.899862
87699001	88.903625
87706563	88.923812
87707783	88.924725
87721051	88.927101
87723351	88.927155
87740349	88.927282
87765293	88.933892
87774399	88.942786
87774658	88.942887
87775498	88.943284
87777919	88.943750
87790426	88.943766
87795059	88.943766
87821992	88.951773
87835596	88.958898
87858348	88.958898
87858645	88.958898
87867862	88.958898
87870191	88.958898
87874209	88.958898
87892736	88.960669
87911061	88.962466
87922392	88.980889
87925833	88.982961
87938822	88.983053
87939419	88.983110
87952211	89.009877
87952640	89.013984
87952977	89.014352
87955281	89.014369
87985379	89.014459
88004791	89.024967
88010921	89.024986
88055056	89.025191
88055638	89.025647
88057494	89.031292
88074284	89.035536
88081112	89.037781
88083565	89.039278
88084777	89.039765
88096307	89.039936
88096833	89.039945
88112648	89.040991
88127196	89.040995
88128668	89.041018
88133097	89.041856
88133891	89.062227
88143037	89.063957
88144740	89.063960
88145149	89.075080
88145977	89.096031
88148099	89.098380
88148918	89.098381
88151339	89.098381
88153203	89.098381
88162433	89.098381
88168963	89.098391
88178389	89.098406
88202801	89.098559
88243630	89.098559
88258837	89.099610
88271303	89.122357
88272299	89.125591
88272424	89.126951
88301422	89.127401
88301777	89.127402
88307582	89.127604
88325625	89.128004
88330749	89.128222
88334349	89.128880
88365325	89.135749
88365376	89.135775
88367486	89.135775
88378679	89.135775
88381351	89.135775
88382498	89.135775
88384613	89.135775
88389985	89.135798
88390710	89.135823
88391142	89.136315
88391146	89.136340
88392616	89.166023
88392631	89.166026
88393240	89.193791
88394316	89.195169
88400856	89.195285
88427195	89.195395
88428629	89.195412
88430336	89.195657
88430810	89.197256
88431246	89.201963
88431746	89.256960
88432033	89.360660
88433368	89.410932
88435003	89.420104
88438258	89.425148
88442459	89.427897
88443138	89.452389
88443320	89.455161
88444548	89.464681
88445565	89.464916
88454529	89.468124
88459667	89.468286
88464002	89.469520
88465742	89.487270
88465946	89.536082
88466181	89.537111
88467087	89.537164
88469428	89.537177
88469719	89.537179
88471085	89.551218
88471273	89.551906
88475628	89.551910
88475931	89.551913
88479128	89.551951
88486694	89.551951
88491095	89.551951
88502281	89.551951
88502321	89.551951
88504028	89.551953
88507140	89.551954
88507341	89.551954
88509331	89.564225
88536732	89.564246
88538294	89.564249
88542297	89.564292
88548390	89.564918
88553822	89.565843
88555327	89.619657
88555628	89.620303
88557078	89.620350
88557535	89.620352
88560848	89.620354
88561776	89.620354
88565631	89.620354
88566145	89.620356
88567634	89.620361
88568338	89.633075
88568740	89.633607
88571210	89.638971
88575530	89.638971
88576092	89.638971
88576270	89.638971
88578108	89.638971
88578177	89.638972
88580924	89.638975
88582563	89.638986
88582649	89.638990
88582696	89.639018
88582700	89.639023
88584387	89.981459
88585414	90.070370
88586156	90.102898
88587320	90.117672
88588562	90.126720
88588593	90.126803
88590676	90.127195
88592121	90.127217
88592283	90.127218
88598830	90.127220
88599639	90.127220
88617703	90.127222
88637733	90.127223
88660547	90.127224
88667139	90.127224
88667216	90.127663
88673915	90.143340
88679261	90.143340
88698804	90.143340
88702005	90.143340
88711382	90.143340
88712818	90.143342
88712919	90.143422
88713185	90.143674
88715147	90.151808
88734774	90.163049
88735250	90.163254
88735753	90.170877
88737474	90.185200
88738492	90.191078
88739814	90.193189
88743811	90.206003
88746708	90.206023
88753422	90.206115
88753806	90.206115
88754699	90.206115
88756154	90.206115
88761933	90.206115
88762248	90.206115
88776259	90.206115
88789858	90.206115
88794134	90.210249
88797507	90.210249
88811494	90.210249
88820760	90.210286
88820989	90.210287
88822698	90.210293
88823003	90.220469
88823878	90.220472
88833145	90.223503
88836574	90.224226
88842328	90.224226
88843839	90.224637
88868978	90.233997
88872203	90.234080
88872729	90.234119
88873393	90.239677
88874009	90.283441
88874056	90.283444
88874877	90.323014
88893391	90.334386
88896016	90.335514
88896901	90.335665
88903358	90.337115
88905258	90.338460
88905974	90.338526
88925016	90.339696
88942025	90.339696
88942372	90.342196
88942752	90.346411
88949728	90.356508
88949843	90.356508
88961519	90.356508
88963697	90.363826
88963950	90.371873
88970875	90.371874
88975594	90.371875
88978961	90.371879
88981597	90.371939
88982842	90.372041
88984055	90.488528
88985208	90.529292
88985379	90.552570
88986023	90.557346
88987525	90.558415
88988590	90.558692
88989119	90.558693
88993909	90.558699
89010628	90.558699
89016985	90.558702
89017496	90.574298
89050555	90.574316
89068507	90.574320
89069631	90.589655
89083648	90.589658
89084302	90.589658
89090386	90.589658
89186176	90.589658
89187257	90.589658
89189020	90.589658
89189181	90.589658
89197215	90.590532
89204373	90.591341
89320823	90.602074
89377098	90.604342
89439185	90.607581
89539285	90.611677
89541466	90.639992
89554235	90.640515
89578920	90.648893
89591929	90.649812
89601453	90.650139
89603383	90.660762
89607722	90.689266
89690529	90.695697
89694706	90.719421
89697917	90.720159
89700826	90.741670
89702967	90.742161
89703622	90.742165
89710532	90.743911
89711683	90.768167
89715309	90.769084
89757715	90.769101
89778529	90.777857
89779785	90.790045
89861332	90.790461
89901240	90.797754
89910955	90.834493
89911017	90.834552
89911174	90.834553
89914129	90.856269
89932713	90.856364
89977215	90.856382
89988936	90.856397
90008035	90.870588
90011965	90.876953
90012764	90.877287
90015878	90.877295
90019543	90.877358
90020956	90.877358
90021777	90.877359
90035058	90.877370
90038761	90.877735
90040955	90.894413
90041312	90.896631
90041658	90.978791
90042136	90.992955
90043640	90.993570
90043970	90.993603
90046271	90.993625
90046824	90.993845
90048999	91.008666
90060250	91.013135
90065697	91.013135
90066571	91.013135
90080034	91.013135
90099876	91.013135
90105688	91.013154
90108648	91.084277
90120278	91.084343
90122480	91.084345
90146580	91.084577
90164313	91.084818
90171202	91.086096
90188355	91.086181
90210054	91.087475
90218161	91.088220
90219374	91.120944
90234603	91.122343
90235388	91.156140
90247653	91.157267
90274387	91.157481
90275417	91.157499
90374336	91.157512
90377950	91.157835
90378097	91.158325
90378879	91.168044
90380164	91.169643
90381026	91.210391
90381238	91.245660
90381594	91.264778
90382055	91.268771
90383528	91.270870
90385032	91.271293
90396134	91.271295
90398912	91.271329
90399656	91.273336
90400322	91.313512
90400869	91.396294
90400949	91.396408
90401415	91.397424
90413494	91.398233
90414560	91.403318
90415578	91.443829
90422686	91.444305
90450883	91.444306
90456761	91.471507
90477254	91.476032
90482460	91.476032
90505304	91.476032
90546168	91.476037
90608666	91.476045
90609809	91.476045
90632340	91.488753
90659070	91.488753
90696398	91.488753
90715206	91.488753
90716371	91.488753
90721836	91.488769
90730943	91.489330
90735713	91.490358
90750242	91.596808
90752503	91.601927
90753159	91.612067
90753696	91.614159
90755665	91.614833
90765367	91.642875
90769345	91.645032
90769814	91.645032
90769993	91.645150
90773052	91.673466
90776280	91.675606
90776360	91.680039
90776596	91.680042
90777452	91.680074
90777570	91.680103
90788354	91.689412
90796683	91.740263
90801140	91.746367
90805329	91.747054
90813798	91.747193
90816332	91.747206
90820799	91.747221
90824258	91.747228
90829847	91.747390
90831588	91.770046
90853989	91.770694
90865709	91.776348
90869164	91.798213
90870262	91.822699
90870660	91.825058
90878945	91.825058
90884236	91.825059
90921703	91.825082
90933457	91.828894
90933835	91.846549
90933971	91.846549
90934130	91.856717
90974968	91.856737
90990639	91.857053
90998606	91.870907
91005839	91.871052
91007371	91.885359
91015536	91.885523
91033181	91.885832
91069229	91.890920
91074400	91.891198
91075084	91.891233
91077120	91.891233
91079487	91.891233
91087189	91.891233
91088442	91.891248
91096944	91.900360
91100701	91.906369
91104247	91.908209
91129445	91.921421
91133339	91.921451
91136259	91.925899
91139690	91.928090
91143586	91.939539
91149581	91.939540
91164869	91.939617
91169942	91.943050
91170460	91.949362
91171008	91.981901
91171014	91.981909
91192084	92.059546
91206027	92.072075
91236358	92.077465
91237687	92.077492
91268247	92.077596
91277631	92.078338
91280125	92.078410
91293388	92.078419
91302538	92.078678
91304192	92.078695
91304439	92.078695
91306716	92.078696
91307616	92.081170
91307914	92.087807
91308207	92.129031
91308861	92.130829
91329160	92.130829
91330631	92.130829
91335060	92.130829
91341160	92.130829
91363361	92.132374
91371573	92.135105
91373802	92.164629
91394343	92.172808
91403633	92.173586
91404834	92.173588
91416806	92.173588
91440487	92.173588
91448542	92.173588
91450910	92.173588
91464482	92.173588
91476856	92.173589
91495850	92.173589
91519085	92.176810
91525022	92.189172
91527125	92.189246
91531440	92.205046
91536222	92.205214
91539997	92.206145
91604496	92.206145
91621078	92.206174
91630136	92.206201
91636261	92.206864
91639991	92.254367
91640427	92.254414
91641528	92.276716
91641732	92.277925
91648887	92.277946
91661499	92.277947
91662368	92.281114
91663211	92.300895
91668595	92.301204
91701536	92.316827
91701878	92.316834
91702496	92.336324
91712223	92.336512
91714344	92.336512
91716492	92.336512
91737316	92.336698
91741770	92.336754
91748937	92.337540
91749294	92.347993
91749535	92.394988
91749943	92.406491
91751080	92.409304
91751510	92.409357
91759073	92.409359
91761188	92.409897
91777498	92.430081
91782350	92.430495
91795823	92.430898
91808808	92.431209
91826007	92.434694
91846722	92.434694
91900190	92.435229
91927438	92.435760
91978430	92.439987
91980518	92.467729
91996360	92.469042
92016690	92.469054
92019185	92.504325
92071085	92.504355
92072444	92.521914
92154713	92.521962
92155923	92.521965
92156208	92.539886
92157275	92.539889
92162598	92.539889
92165507	92.555124
92167084	92.555124
92169250	92.570661
92176386	92.570661
92184068	92.570661
92232076	92.571828
92234548	92.585625
92235178	92.585641
92241588	92.588256
92244830	92.588256
92253280	92.588264
92262120	92.588653
92262203	92.589003
92265163	92.631354
92268597	92.631505
92272167	92.635977
92278065	92.636774
92279011	92.636774
92282649	92.636795
92286838	92.636882
92288232	92.636976
92301780	92.638163
92306544	92.638168
92309759	92.638181
92312546	92.658746
92316437	92.658762
92317381	92.672670
92317610	92.718001
92318125	92.720272
92361173	92.720443
92365662	92.721977
92387532	92.722494
92391427	92.722506
92406738	92.722578
92406794	92.722712
92407997	92.775431
92410742	92.777772
92410876	92.777800
92411539	92.777800
92425141	92.790956
92430096	92.790956
92432417	92.790956
92432769	92.802849
92468314	92.802849
92468630	92.802849
92471125	92.802851
92473030	92.802875
92474789	92.802905
92474993	92.802992
92475022	92.803020
92476535	92.878295
92476827	92.882240
